PU-Code,PU-Name,Ward,Latitude,Longitude,APC_outlier,LP_outlier,PDP_outlier,NNPP_outlier,Neighbors
03-16-09-003,"TOWN HALL, IKOT ABASI",WEST ITAM 11,5.048338,7.8884881,6.5,21.16666667,9.833333333,1.5,"['03-16-09-001', '03-16-09-002', '03-16-09-004', '03-16-09-005', '03-16-09-006', '03-31-02-005']"
03-16-09-004,"TOWN HALL, NUNG UKOT",WEST ITAM 11,5.048338,7.8884881,15.83333333,11.5,13.33333333,5.5,"['03-16-09-001', '03-16-09-002', '03-16-09-003', '03-16-09-005', '03-16-09-006', '03-31-02-005']"
03-16-09-005,"TOWN HALL, EKRITAM",WEST ITAM 11,5.048338,7.8884881,26.33333333,26.66666667,10,4.333333333,"['03-16-09-001', '03-16-09-002', '03-16-09-003', '03-16-09-004', '03-16-09-006', '03-31-02-005']"
03-16-09-006,"TOWN HALL, MBAK II",WEST ITAM 11,5.048338,7.8884881,15.66666667,24.66666667,7.666666667,5,"['03-16-09-001', '03-16-09-002', '03-16-09-003', '03-16-09-004', '03-16-09-005', '03-31-02-005']"
03-16-10-001,"TOWN HALL, IKOT EBOM",WEST ITAM 111,5.182291,7.9043095,18.33333333,1.666666667,31,2.333333333,"['03-10-10-001', nan, nan]"
03-16-10-002,"TOWN HALL, ATAI IBIAKU",WEST ITAM 111,5.105941,7.9790406,69,24.69230769,15.53846154,0.384615385,"['03-16-03-005', '03-16-03-006', '03-29-04-009', '03-29-04-010', '03-29-04-011', '03-29-04-012', '03-29-05-001', '03-29-05-002', '03-29-05-003', '03-31-07-009', nan, nan, nan]"
03-16-10-003,"TOWN HALL, IKOT OBONG EDONG",WEST ITAM 111,5.072436,7.922517,28.14285714,7.142857143,1.142857143,5.285714286,"['03-16-10-004', '03-16-10-005', '03-16-10-007', '03-31-05-012', '03-31-05-013', nan, nan]"
03-16-10-004,"ADULT EDUCATION, IKOT OBONG EDONG",WEST ITAM 111,5.072436,7.922517,7.571428571,32.28571429,0,0.714285714,"['03-16-10-003', '03-16-10-005', '03-16-10-007', '03-31-05-012', '03-31-05-013', nan, nan]"
03-16-10-005,"TOWN HALL, NTAK INYANG",WEST ITAM 111,5.071196,7.9184327,47.57142857,6,11.42857143,3,"['03-16-10-003', '03-16-10-004', '03-16-10-007', '03-31-05-012', '03-31-05-013', nan, nan]"
03-16-10-006,"TOWN HALL, AFAHA ITAM",WEST ITAM 111,5.09648,7.9351118,31,63,75.5,4.5,"['03-16-03-001', '03-16-03-004', nan, nan]"
03-16-10-007,"TOWN HALL, IKOT OBIO ATAI",WEST ITAM 111,5.071196,7.9184327,17.85714286,35.71428571,0,0.714285714,"['03-16-10-003', '03-16-10-004', '03-16-10-005', '03-31-05-012', '03-31-05-013', nan, nan]"
03-17-01-001,"PRY SCH, UKO AKPAN",ENWANG 1,4.656118,8.2404397,44.33333333,15.33333333,13,0.666666667,"['03-17-01-002', '03-17-01-003', '03-17-01-004']"
03-17-01-002,"VILLAGE SQUARE, EYO UDO MBO",ENWANG 1,4.656118,8.2404397,22.33333333,7.333333333,46.33333333,0.666666667,"['03-17-01-001', '03-17-01-003', '03-17-01-004']"
03-17-01-003,"VILLAGE SQUARE, EYO UKUT",ENWANG 1,4.656118,8.2404397,10.33333333,8.666666667,32.33333333,0.666666667,"['03-17-01-001', '03-17-01-002', '03-17-01-004']"
03-17-01-004,VILLAGE EYO UKUT,ENWANG 1,4.656118,8.2404397,11.66666667,14,27,0.666666667,"['03-17-01-001', '03-17-01-002', '03-17-01-003']"
03-17-02-001,"VILLAGE SQUARE, EYO EFAI",ENWANG 11,4.643099,8.2595866,41.85714286,13.28571429,6.285714286,0.142857143,"['03-17-02-002', '03-17-02-003', '03-17-02-004', '03-17-02-005', '03-17-02-006', nan, nan]"
03-17-02-002,"SEC SCH, IBETE",ENWANG 11,4.643099,8.2595866,9.571428571,16.42857143,2.857142857,1,"['03-17-02-001', '03-17-02-003', '03-17-02-004', '03-17-02-005', '03-17-02-006', nan, nan]"
03-17-02-003,"PRY SCH, UBOTUNG",ENWANG 11,4.643099,8.2595866,21.28571429,21.28571429,50.85714286,0.142857143,"['03-17-02-001', '03-17-02-002', '03-17-02-004', '03-17-02-005', '03-17-02-006', nan, nan]"
03-17-02-004,"VILLAGE SQUARE, EKIEBONG",ENWANG 11,4.643099,8.2595866,6.142857143,14.42857143,20,0.142857143,"['03-17-02-001', '03-17-02-002', '03-17-02-003', '03-17-02-005', '03-17-02-006', nan, nan]"
03-17-02-005,"VILLAGE SQUARE, UBA",ENWANG 11,4.643099,8.2595866,16.42857143,10.71428571,1.714285714,0.142857143,"['03-17-02-001', '03-17-02-002', '03-17-02-003', '03-17-02-004', '03-17-02-006', nan, nan]"
03-17-02-006,"VILLAGE HALL, EYO EPE",ENWANG 11,4.643099,8.2595866,5.285714286,11.85714286,15.42857143,0.142857143,"['03-17-02-001', '03-17-02-002', '03-17-02-003', '03-17-02-004', '03-17-02-005', nan, nan]"
03-17-03-001,"PRY SCH, ASAK IKANG",EBUGHU 1,4.714529,8.2814747,64,6,13,0,['03-17-03-004']
03-17-03-002,PRY SCH OKOBO EBUGHU,EBUGHU 1,4.699541,8.2630344,0,0,0,0,[]
03-17-03-003,PRY SCH EYULOR EBUGHU,EBUGHU 1,4.674313,8.2442003,2.555555556,6.222222222,75.33333333,2.444444444,"['03-17-04-001', '03-17-04-002', '03-17-04-004', nan, nan, nan, nan, nan, nan]"
03-17-03-004,UTUDIM VILLAGE SQUARE,EBUGHU 1,4.714529,8.2814747,64,6,13,0,['03-17-03-001']
03-17-04-001,"PRY SCH, OSU EBUGHU",EBUGHU 11,4.674313,8.2442003,13,2.666666667,19.77777778,0.888888889,"['03-17-03-003', '03-17-04-002', '03-17-04-004', nan, nan, nan, nan, nan, nan]"
03-17-04-002,"PRY SCH, ODUO EBUGHU",EBUGHU 11,4.679023,8.2412864,124.7777778,4.888888889,10.22222222,0.888888889,"['03-17-03-003', '03-17-04-001', '03-17-04-004', nan, nan, nan, nan, nan, nan]"
03-17-04-003,"PRY SCH, ABIAKOWO",EBUGHU 11,4.684054,8.2595866,76,37,12,4,['03-17-04-005']
03-17-04-004,"VILLAGE SQUARE, AKAI EBUGHU",EBUGHU 11,4.674313,8.2442003,14.11111111,20.44444444,33.11111111,0.888888889,"['03-17-03-003', '03-17-04-001', '03-17-04-002', nan, nan, nan, nan, nan, nan]"
03-17-04-005,"VILLAGE HALL, EYESIN",EBUGHU 11,4.684054,8.2595866,76,37,12,4,['03-17-04-003']
03-17-04-006,"PRY SCH, AKAI UDO",EBUGHU 11,4.690852,8.2530898,0,0,0,0,[]
03-17-05-001,"PRY SCH, AKAI ATTI. I",UDESI,4.694685,8.2267665,3.25,1.75,15.75,0.125,"['03-17-05-002', '03-17-05-003', '03-17-05-006', '03-17-05-007', '03-17-05-008', '03-17-05-009', '03-17-05-011', '03-17-05-012']"
03-17-05-002,"PRY SCH, AKAI ATTI. II",UDESI,4.694685,8.2267665,40.625,6.25,9,0.125,"['03-17-05-001', '03-17-05-003', '03-17-05-006', '03-17-05-007', '03-17-05-008', '03-17-05-009', '03-17-05-011', '03-17-05-012']"
03-17-05-003,"PRY SCH, OSU UDESI",UDESI,4.694685,8.2267665,4.625,15.125,11.25,0.125,"['03-17-05-001', '03-17-05-002', '03-17-05-006', '03-17-05-007', '03-17-05-008', '03-17-05-009', '03-17-05-011', '03-17-05-012']"
03-17-05-004,"PRY SCH, UKOITAK EYEKPO",UDESI,4.710444,8.2209561,14,4,13,1,['03-17-05-005']
03-17-05-005,UKOITAK EYULOR,UDESI,4.710444,8.2209561,14,4,13,1,['03-17-05-004']
03-17-05-006,"VILLAGE HALL, UBOKPO",UDESI,4.694685,8.2267665,5.5,10.75,1.125,0.125,"['03-17-05-001', '03-17-05-002', '03-17-05-003', '03-17-05-007', '03-17-05-008', '03-17-05-009', '03-17-05-011', '03-17-05-012']"
03-17-05-007,"PRY SCH, AKAI OWU",UDESI,4.694685,8.2267665,10.25,5,14.625,1,"['03-17-05-001', '03-17-05-002', '03-17-05-003', '03-17-05-006', '03-17-05-008', '03-17-05-009', '03-17-05-011', '03-17-05-012']"
03-17-05-008,"PRY SCH, ISONG INYANG. I",UDESI,4.694685,8.2267665,7.75,25.25,14.625,0.125,"['03-17-05-001', '03-17-05-002', '03-17-05-003', '03-17-05-006', '03-17-05-007', '03-17-05-009', '03-17-05-011', '03-17-05-012']"
03-17-05-009,"PRY SCH, ISONG INYANG. II",UDESI,4.694685,8.2267665,14.5,1.75,21.375,0.125,"['03-17-05-001', '03-17-05-002', '03-17-05-003', '03-17-05-006', '03-17-05-007', '03-17-05-008', '03-17-05-011', '03-17-05-012']"
03-17-05-010,"PRY SCH, UDUNG IKANG",UDESI,4.752114,8.2729239,0.769230769,8.230769231,18.15384615,1.538461538,"['03-27-01-001', '03-27-01-003', '03-27-05-005', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
03-17-05-011,"VILLAGE SQUARE, UBOKPO",UDESI,4.694685,8.2267665,16.75,13,20.25,0.125,"['03-17-05-001', '03-17-05-002', '03-17-05-003', '03-17-05-006', '03-17-05-007', '03-17-05-008', '03-17-05-009', '03-17-05-012']"
03-17-05-012,"PRIMARY SCHOOL, ISONG INYANG III",UDESI,4.694685,8.2267665,7.75,11.875,6.75,0.125,"['03-17-05-001', '03-17-05-002', '03-17-05-003', '03-17-05-006', '03-17-05-007', '03-17-05-008', '03-17-05-009', '03-17-05-011']"
03-17-06-001,"PRY SCH, INUA ABASI",EFIAT 1,4.558652,8.2799355,6,1.25,27.75,0.25,"['03-08-09-005', '03-08-09-006', '03-17-08-006', nan]"
03-17-06-002,"VILLAGE HALL, OBIO IYATA",EFIAT 1,4.577607,8.2565091,0,0,0,0,[]
03-17-06-003,"VILLAGE HALL, USUK EFIAT",EFIAT 1,4.595392,8.3069621,7,40.33333333,0,1.333333333,"['03-17-07-003', nan, nan]"
03-17-06-004,"VILLAGE HALL, UTAN ANTAI",EFIAT 1,4.586646,8.2760021,0,2,4,0,['03-17-06-005']
03-17-06-005,"VILLAGE SQUARE, INE EKPO",EFIAT 1,4.586646,8.2760021,0,2,4,0,['03-17-06-004']
03-17-07-001,"PRY SCH, ESUK ENWANG",EFIAT 11,4.656297,8.3135492,0,0,0,0,[]
03-17-07-002,"PRY SCH, IBUOT UTAN",EFIAT 11,4.68846,8.3197946,4,6,7,0,"['03-17-07-004', '03-17-07-005']"
03-17-07-003,"PRY SCH, AKWA OBIO EFIAT",EFIAT 11,4.595392,8.3069621,6.333333333,37.66666667,13.33333333,1.333333333,"['03-17-06-003', nan, nan]"
03-17-07-004,"VILLAGE HALL, MBENDORO",EFIAT 11,4.68846,8.3197946,2,3,4,0,"['03-17-07-002', '03-17-07-005']"
03-17-07-005,"PRY SCH, UTAN EFFIONG",EFIAT 11,4.68846,8.3197946,2,3,11,0,"['03-17-07-002', '03-17-07-004']"
03-17-08-001,"PRY SCH, IBAKA",IBAKA,4.650228,8.3061067,7.333333333,18.5,6.666666667,0.333333333,"['03-17-08-004', '03-17-08-005', nan, nan, nan, nan]"
03-17-08-003,"VILLAGE SQUARE, IBUOT IKOT",IBAKA,4.623803,8.3370793,0,0,0,0,[]
03-17-08-004,"CUSTOMARY COURT, JAMES TOWN",IBAKA,4.644463,8.306791,2.666666667,23.16666667,5.5,2,"['03-17-08-001', '03-17-08-005', nan, nan, nan, nan]"
03-17-08-005,"VILLAGE HALL, MKPANG UTONG",IBAKA,4.650228,8.3061067,0.833333333,15.33333333,3.833333333,0.333333333,"['03-17-08-001', '03-17-08-004', nan, nan, nan, nan]"
03-17-08-006,"VILLAGE HALL, ASIAK OBUFA",IBAKA,4.5624,8.2873,5.5,10,14.5,1,"['03-17-06-001', nan]"
03-17-09-001,"VILLAGE HALL, ORUKIM",UDA 1,4.661648,8.1779054,13.5,12.5,15.5,0,"[nan, nan]"
03-17-09-002,"PRY SCH, OFFI UDA",UDA 1,4.65,8.216667,5,1.333333333,43.33333333,4.666666667,"['03-17-09-004', '03-17-09-005', '03-17-09-006']"
03-17-09-004,"PRY SCH, UKO NTEGHE",UDA 1,4.64361,8.2158297,26.33333333,5.333333333,2,4.666666667,"['03-17-09-002', '03-17-09-005', '03-17-09-006']"
03-17-09-005,"VILLAGE HALL, AKPRANG KPRANG",UDA 1,4.64361,8.2158297,8.333333333,9.333333333,23.33333333,4.666666667,"['03-17-09-002', '03-17-09-004', '03-17-09-006']"
03-17-09-006,"VILLAGE HALL, UDUNG INYANG",UDA 1,4.64361,8.2158297,23,5.333333333,18,14,"['03-17-09-002', '03-17-09-004', '03-17-09-005']"
03-17-10-001,"PRY SCH, UNYENGE",UDA 11,4.633925,8.1855155,21.8,14.4,16.4,0.6,"['03-17-10-002', '03-17-10-003', nan, nan, nan]"
03-17-10-002,"VILLAGE HALL, UTIT ANTAI",UDA 11,4.628575,8.1884949,26,6,16.75,0.75,"['03-17-10-001', '03-17-10-003', nan, nan]"
03-17-10-003,"VILLAGE HALL, UDINGHI",UDA 11,4.628575,8.1884949,29,15.25,48,1.75,"['03-17-10-001', '03-17-10-002', nan, nan]"
03-18-01-001,"PRY SCH, IBOT",UKPUM MINYA 1,4.700419,7.725376,0.666666667,4.666666667,52.66666667,1.666666667,"['03-18-01-002', '03-18-01-006', '03-18-01-008']"
03-18-01-002,"VILLAGE SQUARE, IBOT",UKPUM MINYA 1,4.700419,7.725376,2,7.333333333,34,1.666666667,"['03-18-01-001', '03-18-01-006', '03-18-01-008']"
03-18-01-003,"VILLAGE HALL, IKOT UDO",UKPUM MINYA 1,4.655557,7.7404334,9.4,12.2,6.1,2.45,"['03-06-02-002', '03-13-05-003', '03-18-01-005', '03-24-04-001', '03-24-04-002', '03-24-12-006', '03-24-12-007', '03-03-01-012', '03-06-02-009', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
03-18-01-004,"PRY SCH, IKOT EDEGHE",UKPUM MINYA 1,4.671987,7.6880491,4.5,19.5,17,1,"['03-13-10-008', nan]"
03-18-01-005,"VILLAGE SQUARE, IKOT UDO EDEM",UKPUM MINYA 1,4.655557,7.7404334,20.95,0.65,86.95,3.5,"['03-06-02-002', '03-13-05-003', '03-18-01-003', '03-24-04-001', '03-24-04-002', '03-24-12-006', '03-24-12-007', '03-03-01-012', '03-06-02-009', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
03-18-01-006,"VILLAGE HALL, NKIRARA",UKPUM MINYA 1,4.700419,7.725376,0.666666667,7.333333333,10,0.333333333,"['03-18-01-001', '03-18-01-002', '03-18-01-008']"
03-18-01-007,"CO-OP HALL, EKA NUNG UKIM",UKPUM MINYA 1,4.644295,7.713258,7,42.14285714,33.14285714,2.428571429,"['03-18-02-001', '03-18-02-002', '03-18-02-003', '03-18-02-007', '03-18-02-008', '03-18-03-004', '03-18-03-005']"
03-18-01-008,"VILLAGE SQUARE, ETUK NUNG UKIM",UKPUM MINYA 1,4.700419,7.725376,0.666666667,4.666666667,8.666666667,3.666666667,"['03-18-01-001', '03-18-01-002', '03-18-01-006']"
03-18-02-001,"VILLAGE SQUARE, ATA MINYA",UKPUM MINYA 11,4.642794,7.721303,8.5,11.25,39.75,1.375,"['03-18-01-007', '03-18-02-002', '03-18-02-003', '03-18-02-004', '03-18-02-005', '03-18-02-006', '03-18-03-004', '03-18-03-005']"
03-18-02-002,"VILLAGE HALL, ATA MINYA",UKPUM MINYA 11,4.642794,7.721303,6.125,104.625,0.375,2,"['03-18-01-007', '03-18-02-001', '03-18-02-003', '03-18-02-004', '03-18-02-005', '03-18-02-006', '03-18-03-004', '03-18-03-005']"
03-18-02-003,"CO-OP HALL, IKOT OBONG MINYA",UKPUM MINYA 11,4.637783,7.7140868,4.4,26.4,48.8,1.4,"['03-18-01-007', '03-18-02-001', '03-18-02-002', '03-18-03-004', '03-18-03-005']"
03-18-02-004,"VILLAGE HALL, IKOT EKAIDE. I",UKPUM MINYA 11,4.646622,7.7226606,6.75,30.5,2.5,0.75,"['03-18-02-001', '03-18-02-002', '03-18-02-005', '03-18-02-006']"
03-18-02-005,"VILLAGE HALL, IKOT EKAIDE. II",UKPUM MINYA 11,4.646622,7.7226606,8.25,30.5,8.75,0.75,"['03-18-02-001', '03-18-02-002', '03-18-02-004', '03-18-02-006']"
03-18-02-006,"VILLAGE HALL, IKOT EKAIDE. III",UKPUM MINYA 11,4.646622,7.7226606,0.75,49.25,12.5,1.75,"['03-18-02-001', '03-18-02-002', '03-18-02-004', '03-18-02-005']"
03-18-02-007,"PRY SCH, IKOT ETEFIA. I",UKPUM MINYA 11,4.649951,7.7111215,4.5,0.75,30.25,1,"['03-18-01-007', '03-18-02-008', '03-18-03-004', '03-18-03-005']"
03-18-02-008,"PRY SCH, IKOT ETEFIA. II",UKPUM MINYA 11,4.649951,7.7111215,3.25,32,59.75,1,"['03-18-01-007', '03-18-02-007', '03-18-03-004', '03-18-03-005']"
03-18-02-009,"VILLAGE HALL, IKOT AKPA OKOP",UKPUM MINYA 11,4.614133,7.7166151,10.25,41,74.5,0.5,"['03-13-05-002', '03-13-05-005', '03-13-05-008', nan]"
03-18-02-010,"VILLAGE SQUARE, IKOT EKPUK",UKPUM MINYA 11,4.664373,7.7540632,0,0,0,0,[]
03-18-03-001,"PRY SCH, ASONG",UKPUM MINYA 111,4.647473,7.8197994,5,7.4,47.8,1,"['03-18-03-002', '03-18-03-003', '03-18-03-006', '03-18-08-003', '03-18-08-004']"
03-18-03-002,"TOWN HALL, ASONG",UKPUM MINYA 111,4.647473,7.8197994,1.4,3.8,11.8,0.2,"['03-18-03-001', '03-18-03-003', '03-18-03-006', '03-18-08-003', '03-18-08-004']"
03-18-03-003,"SEC SCH, ASONG",UKPUM MINYA 111,4.647473,7.8197994,11.8,9.4,14.6,1,"['03-18-03-001', '03-18-03-002', '03-18-03-006', '03-18-08-003', '03-18-08-004']"
03-18-03-004,"CO-OP HALL, ASONG. I",UKPUM MINYA 111,4.644295,7.713258,1,29.57142857,17.14285714,0.142857143,"['03-18-01-007', '03-18-02-001', '03-18-02-002', '03-18-02-003', '03-18-02-007', '03-18-02-008', '03-18-03-005']"
03-18-03-005,"CO-OP HALL, ASONG. II",UKPUM MINYA 111,4.644295,7.713258,3.285714286,35.28571429,35.42857143,1,"['03-18-01-007', '03-18-02-001', '03-18-02-002', '03-18-02-003', '03-18-02-007', '03-18-02-008', '03-18-03-004']"
03-18-03-006,"VILLAGE SQUARE, ASONG",UKPUM MINYA 111,4.647473,7.8197994,7,7,17,0.2,"['03-18-03-001', '03-18-03-002', '03-18-03-003', '03-18-08-003', '03-18-08-004']"
03-18-03-007,"SEC SCH , IKOT OBIOKOI. I",UKPUM MINYA 111,4.656581,7.8357755,4.846153846,1,36.30769231,2.538461538,"['03-18-03-008', '03-24-01-002', '03-24-01-003', '03-24-01-004', '03-24-01-005', '03-24-03-002', '03-24-03-003', '03-24-03-004', '03-24-03-005', '03-24-04-009', '03-24-04-010', nan, nan]"
03-18-03-008,"SEC SCH , IKOT OBIOKOI. II",UKPUM MINYA 111,4.656581,7.8357755,14.53846154,22.53846154,19.07692308,1.461538462,"['03-18-03-007', '03-24-01-002', '03-24-01-003', '03-24-01-004', '03-24-01-005', '03-24-03-002', '03-24-03-003', '03-24-03-004', '03-24-03-005', '03-24-04-009', '03-24-04-010', nan, nan]"
03-18-03-009,"VILLAGE HALL, IKOT ABIA",UKPUM MINYA 111,4.684266,7.7369174,2,4.333333333,3,0.666666667,"['03-18-03-010', '03-18-13-008', nan]"
03-18-03-010,"PRY SCH, IKOT ABIA",UKPUM MINYA 111,4.684266,7.7369174,23.33333333,35.66666667,50.33333333,0.666666667,"['03-18-03-009', '03-18-13-008', nan]"
03-18-03-011,"VILLAGE SQUARE, IKOT AKPABIO",UKPUM MINYA 111,4.675081,7.7556986,6.666666667,42.66666667,21,1.333333333,"['03-10-05-003', '03-18-03-012', nan]"
03-18-03-012,"VILLAGE HALL, IKOT EKOP",UKPUM MINYA 111,4.671164,7.7627226,9.333333333,20,108.3333333,1.333333333,"['03-10-05-003', '03-18-03-011', nan]"
03-18-04-001,"CO-OP HALL, MKPAT ENIN. I",UKPUM MINYA 1V,4.732608,7.7490735,7.6,10.8,23.4,2.6,"['03-18-04-002', '03-18-04-003', '03-18-04-004', '03-18-12-005', nan]"
03-18-04-002,"CO-OP HALL, MKPAT ENIN. II",UKPUM MINYA 1V,4.732608,7.7490735,0.4,7.2,18.6,0.2,"['03-18-04-001', '03-18-04-003', '03-18-04-004', '03-18-12-005', nan]"
03-18-04-003,"PRY SCH, MKPAT ENIN",UKPUM MINYA 1V,4.732226,7.7484607,12.8,39.6,11.4,2.2,"['03-18-04-001', '03-18-04-002', '03-18-04-004', '03-18-12-005', nan]"
03-18-04-004,"MARKET SQUARE, MKPAT ENIN",UKPUM MINYA 1V,4.732226,7.7484607,0.4,1.2,4.2,1,"['03-18-04-001', '03-18-04-002', '03-18-04-003', '03-18-12-005', nan]"
03-18-04-005,"TOWN HALL, IKOT EKPE",UKPUM MINYA 1V,4.7334,7.7595,0,0,0,0,[]
03-18-04-006,"PRY SCH, IKOT OBIO AKWA",UKPUM MINYA 1V,4.715241,7.7618736,2.5,18.5,23.5,0.5,"['03-18-04-007', '03-18-11-004']"
03-18-04-007,"TOWN HALL, IKOT OBIO AKWA",UKPUM MINYA 1V,4.715241,7.7618736,7,2,5.5,5.5,"['03-18-04-006', '03-18-11-004']"
03-18-04-008,"VILLAGE HALL, NUNG UKIM III. I",UKPUM MINYA 1V,4.743033,7.7572892,8,8,39,3,['03-18-04-009']
03-18-04-009,"VILLAGE HALL, NUNG UKIM III. II",UKPUM MINYA 1V,4.743033,7.7572892,8,8,39,3,['03-18-04-008']
03-18-04-010,"VILLAGE HALL, IKOT ABASI UFON",UKPUM MINYA 1V,4.724622,7.7428776,0,0,0,0,[]
03-18-05-001,"PRY SCH, IKOT AKATA",IKPA IBOM 1,4.701294,7.7620434,4.2,34.6,13.2,1,"['03-07-05-006', '03-11-01-003', '03-18-11-001', '03-18-11-002', nan]"
03-18-05-002,"VILLAGE SQUARE, IKOT OBIO AKAI",IKPA IBOM 1,4.691911,7.7672332,0,0,0,0,[]
03-18-05-003,"VILLAGE HALL, IKOT AKPA EKOP",IKPA IBOM 1,4.695444,7.7855011,28,5,16,1,['03-18-11-003']
03-18-05-004,"PRY SCH, IKOT OBIO ITONG",IKPA IBOM 1,4.669646,7.7805117,0,0,0,0,[]
03-18-05-005,"PRY SCH, IKOT AYAN",IKPA IBOM 1,4.667743,7.7968612,12,5.142857143,30,0.571428571,"['03-18-05-006', '03-18-05-007', '03-18-05-008', '03-18-06-001', '03-18-06-005', nan, nan]"
03-18-05-006,"VILLAGE SQUARE, IKOT AYAN",IKPA IBOM 1,4.667743,7.7968612,9.714285714,12,12.85714286,0.571428571,"['03-18-05-005', '03-18-05-007', '03-18-05-008', '03-18-06-001', '03-18-06-005', nan, nan]"
03-18-05-007,"TOWN HALL, IKOT EDIM",IKPA IBOM 1,4.662422,7.8000891,1.2,16.4,16.4,0.8,"['03-18-05-005', '03-18-05-006', '03-18-05-008', '03-18-06-005', nan]"
03-18-05-008,"VILLAGE SQUARE, IKOT EDIM",IKPA IBOM 1,4.662422,7.8000891,2.4,0.4,10,0.8,"['03-18-05-005', '03-18-05-006', '03-18-05-007', '03-18-06-005', nan]"
03-18-06-001,"VILLAGE HALL, IKOT OSUNG OTUK",IKPA IBOM 11,4.664295,7.7893335,13,5.75,118,1,"['03-18-05-005', '03-18-05-006', '03-18-06-005', nan]"
03-18-06-002,"VILLAGE SQUARE, IKOT AKPABIO",IKPA IBOM 11,4.868582,8.060158,34.08333333,1.833333333,1,8.25,"['03-19-04-003', '03-19-04-006', '03-19-05-001', '03-19-05-003', '03-19-05-004', '03-19-05-005', '03-19-05-006', '03-19-05-007', '03-19-05-008', nan, nan, nan]"
03-18-06-003,"VILLAGE SQUARE, IKOT EDIONGO",IKPA IBOM 11,4.658805,7.7797049,21,1,60,0,['03-18-06-004']
03-18-06-004,"VILLAGE SQUARE, IKOT EDIONGO",IKPA IBOM 11,4.658805,7.7797049,21,1,60,0,['03-18-06-003']
03-18-06-005,"PRY SCH, IKOT ETEFIA II",IKPA IBOM 11,4.668063,7.7968612,13.14285714,9.714285714,26,4,"['03-18-05-005', '03-18-05-006', '03-18-05-007', '03-18-05-008', '03-18-06-001', nan, nan]"
03-18-06-006,"VILLAGE SQUARE, IKOT OBONG UKAM",IKPA IBOM 11,4.641595,7.7722322,3.75,17.75,29,0.5,"['03-18-06-007', '03-18-07-011', '03-18-07-015', '03-18-06-008']"
03-18-06-007,T/HALL IKOT OBONG UKAM,IKPA IBOM 11,4.641595,7.7722322,2.5,0.25,31,2,"['03-18-06-006', '03-18-07-011', '03-18-07-015', '03-18-06-008']"
03-18-07-002,"VILLAGE HALL, NDON OBODOM. I",IKPA IBOM 111,4.64429,7.7555382,10,19,39,0,['03-18-07-003']
03-18-07-003,"VILLAGE HALL, NDON OBODOM. II",IKPA IBOM 111,4.64429,7.7555382,10,19,39,0,['03-18-07-002']
03-18-07-004,"CIVIC CENTRE, IKOT AKPADEN",IKPA IBOM 111,4.626456,7.780724,2.5,6.5,10.5,2,"['03-18-07-005', nan]"
03-18-07-005,"PRY SCH, IKOT AKPADEN",IKPA IBOM 111,4.626456,7.780724,5.5,32,16.5,1,"['03-18-07-004', nan]"
03-18-07-006,"PRY SCH, EKIM I",IKPA IBOM 111,4.633766,7.7562704,19,36,9,7,['03-18-07-007']
03-18-07-007,PRY SCH EKIM II,IKPA IBOM 111,4.633766,7.7562704,19,36,9,7,['03-18-07-006']
03-18-07-008,"VOC. SCH, IKOT OBIO NDOHO",IKPA IBOM 111,4.592525,7.7525352,0,0,0,0,[]
03-18-07-010,"VILLAGE SQUARE, IKOT ETI",IKPA IBOM 111,4.623748,7.7411822,0,0,0,0,[]
03-18-07-011,"VILLAGE SQUARE, IKOT ISIGHE",IKPA IBOM 111,4.641007,7.7704856,12.33333333,40.66666667,23,0.666666667,"['03-18-06-006', '03-18-06-007', '03-18-06-008']"
03-18-07-013,"VILLAGE HALL, IBIOETE",IKPA IBOM 111,4.556751,7.7132213,0,0,0,0,[]
03-18-07-015,"VILLAGE HALL, IKOT OKOPODONG",IKPA IBOM 111,4.638755,7.7793228,10.5,10,51,1,"['03-18-06-006', '03-18-06-007']"
03-18-08-001,"TOWN HALL, IKOT EKONG. I",IKPA IBOM 1V,4.624062,7.7946527,19.25,30.5,107,0.5,"['03-18-08-002', nan, nan, nan]"
03-18-08-002,"TOWN HALL, IKOT EKONG. II",IKPA IBOM 1V,4.624062,7.7946527,6.75,6.75,37,1.75,"['03-18-08-001', nan, nan, nan]"
03-18-08-003,"PRY SCH, ATANUK",IKPA IBOM 1V,4.639819,7.8170804,8.6,19.4,8.6,1.4,"['03-18-03-001', '03-18-03-002', '03-18-03-003', '03-18-03-006', '03-18-08-004']"
03-18-08-004,"VILLAGE SQUARE, ATANUK",IKPA IBOM 1V,4.639819,7.8170804,3.8,14.2,19.4,0.2,"['03-18-03-001', '03-18-03-002', '03-18-03-003', '03-18-03-006', '03-18-08-003']"
03-18-08-005,"PRY SCH, IKOT OBIO EKPONG",IKPA IBOM 1V,4.637498,7.7953323,0,0,0,0,[]
03-18-08-006,"PRY SCH, NDON IBOTIO I",IKPA IBOM 1V,4.613761,7.8000891,1.5,72.5,20.5,0,"['03-18-08-007', '03-18-08-008']"
03-18-08-007,"PRY SCH, NDON IBOTIO II",IKPA IBOM 1V,4.613761,7.8000891,1.5,47.5,46,0,"['03-18-08-006', '03-18-08-008']"
